"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones each 30 ft apart

times:
7.10
6.75 (1 cone)
6.61 (1 cone)"
"Date","Saturday, August 16, 2025"
"Time","1:50 PM"
"Sample Rate","20"
"Duration","117"
"Segment","Session"
"Beacon Markers","117"
"Segment Times","1:57.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.3240","15","0.0000","0.0000","-17.9235","6.7567","0.0000","29.6150","24.5000","0.2400","10000.0000","45.39177432","-75.69674934"
"0.050","0.3240","15","0.0000","0.0000","-17.9235","6.7567","0.0000","29.6150","24.5000","0.2400","10000.0000","45.39177432","-75.69674934"
"0.100","0.3240","15","0.0000","0.0000","-17.9235","6.7567","0.0000","29.6150","24.5000","0.2400","10000.0000","45.39177432","-75.69674934"
"0.150","0.3240","15","0.0000","0.0000","-17.9235","6.7567","0.0000","29.6150","24.5000","0.2400","10000.0000","45.39177432","-75.69674934"
"0.200","0.3240","15","0.0000","0.0000","-17.9235","6.7567","0.0000","29.6150","24.5000","0.2400","10000.0000","45.39177432","-75.69674934"
"0.250","0.2262","15","0.0000","0.0000","-45.2046","44.6486","0.0000","29.6103","24.5000","0.1916","10000.0000","45.39177431","-75.69674945"
"0.300","0.1152","15","0.0000","0.0000","-76.2059","87.7075","0.0000","29.6050","24.5000","0.1366","10000.0000","45.39177429","-75.69674957"
"0.350","0.2005","15","0.0000","0.0000","-55.7637","49.1450","0.0000","29.5930","24.5000","0.1740","10000.0000","45.39177434","-75.69674972"
"0.400","0.3125","15","0.0000","0.0000","-28.3065","-0.5477","0.0000","29.5800","24.5000","0.2240","10000.0000","45.39177439","-75.69674988"
"0.450","0.2840","15","0.0000","0.0000","-26.4065","12.7667","0.0000","29.5769","24.5000","0.2300","10000.0000","45.39177441","-75.69675000"
"0.500","0.2362","15","0.0000","0.0000","-27.9916","34.6729","0.0000","29.5752","24.5000","0.2300","10000.0000","45.39177443","-75.69675013"
"0.550","0.2365","15","0.0000","0.0000","-26.7169","40.9081","0.0000","29.5711","24.4560","0.2256","10000.0000","45.39177441","-75.69675020"
"0.600","0.2433","15","0.0000","0.0000","-25.0523","45.0063","0.0000","29.5667","24.4060","0.2206","10000.0000","45.39177439","-75.69675026"
"0.650","0.1938","15","0.0000","0.0000","-47.3082","89.6308","0.0000","29.5615","24.4000","0.1804","10000.0000","45.39177437","-75.69675038"
"0.700","0.1367","15","0.0000","0.0000","-72.8261","139.7816","0.0000","29.5562","24.4000","0.1354","10000.0000","45.39177435","-75.69675050"
"0.750","0.2043","15","0.0000","0.0000","-49.0392","39.8871","0.0000","29.5622","24.4000","0.1564","10000.0000","45.39177429","-75.69675072"
"0.800","0.2889","15","0.0000","0.0000","-18.5288","-80.4681","0.0000","29.5698","24.4000","0.1864","10000.0000","45.39177422","-75.69675095"
"0.850","0.2651","15","0.0000","0.0000","-18.5561","-88.0812","0.0000","29.5653","24.4000","0.1856","10000.0000","45.39177421","-75.69675114"
"0.900","0.2265","15","0.0000","0.0000","-22.7475","-80.3204","0.0000","29.5592","24.4000","0.1806","10000.0000","45.39177420","-75.69675133"
"0.950","0.1835","15","0.0000","0.0000","-30.6317","-13.9917","0.0000","29.5577","24.3560","0.1712","10000.0000","45.39177420","-75.69675141"
"1.000","0.1399","15","0.0000","0.0000","-39.0194","60.3234","0.0000","29.5568","24.3060","0.1612","10000.0000","45.39177421","-75.69675147"
"1.050","0.2532","15","0.0000","0.0000","-29.1131","59.8552","0.0000","29.5522","24.3000","0.1908","10000.0000","45.39177425","-75.69675157"
"1.100","0.3879","15","0.0000","0.0000","-16.7122","49.1892","0.0000","29.5470","24.3000","0.2258","10000.0000","45.39177430","-75.69675168"
"1.150","0.3976","15","0.0000","0.0000","-15.1400","51.9018","0.0000","29.5395","24.3000","0.2256","10000.0000","45.39177431","-75.69675173"
"1.200","0.3903","15","0.0000","0.0000","-15.0444","56.4388","0.0000","29.5317","24.3000","0.2206","10000.0000","45.39177432","-75.69675178"
"1.250","0.2853","15","0.0000","0.0000","-25.4738","-20.2343","0.0000","29.5313","24.3000","0.2024","10000.0000","45.39177426","-75.69675197"
"1.300","0.1669","15","0.0000","0.0000","-37.3384","-107.9816","0.0000","29.5320","24.3000","0.1824","10000.0000","45.39177419","-75.69675219"
"1.350","0.1765","15","0.0000","0.0000","-34.8507","-120.9863","0.0000","29.5274","24.2560","0.1844","10000.0000","45.39177417","-75.69675233"
"1.400","0.2036","15","0.0000","0.0000","-30.4059","-123.7988","0.0000","29.5221","24.2060","0.1894","10000.0000","45.39177415","-75.69675245"
"1.450","0.1751","15","0.0000","0.0000","-36.0346","-97.4388","0.0000","29.5231","24.2000","0.1812","10000.0000","45.39177419","-75.69675257"
"1.500","0.1390","15","0.0000","0.0000","-43.0370","-67.1007","0.0000","29.5249","24.2000","0.1712","10000.0000","45.39177424","-75.69675270"
"1.550","0.1325","15","0.0000","0.0000","-43.7196","-93.6895","0.0000","29.5204","24.2000","0.1744","10000.0000","45.39177423","-75.69675282"
"1.600","0.1301","15","0.0000","0.0000","-43.5406","-128.0409","0.0000","29.5152","24.2000","0.1794","10000.0000","45.39177422","-75.69675295"
"1.650","0.1228","15","0.0000","0.0000","-43.9339","-76.5604","0.0000","29.5252","24.2000","0.1888","10000.0000","45.39177423","-75.69675310"
"1.700","0.1148","15","0.0000","0.0000","-44.4052","-13.3754","0.0000","29.5374","24.2000","0.1988","10000.0000","45.39177425","-75.69675325"
"1.750","0.1230","15","0.0000","0.0000","-37.5685","-64.0573","0.0000","29.5404","24.2000","0.2000","10000.0000","45.39177423","-75.69675339"
"1.800","0.1334","15","0.0000","0.0000","-29.7352","-130.2665","0.0000","29.5420","24.2000","0.2000","10000.0000","45.39177422","-75.69675353"
"1.850","0.1607","15","0.0000","0.0000","-27.2053","-119.7200","0.0000","29.5346","24.1560","0.1912","10000.0000","45.39177423","-75.69675364"
"1.900","0.1903","15","0.0000","0.0000","-25.3986","-98.7068","0.0000","29.5259","24.1060","0.1812","10000.0000","45.39177425","-75.69675375"
"1.950","0.2206","15","0.0000","0.0000","-23.3452","-24.3447","0.0000","29.5280","24.1000","0.1888","10000.0000","45.39177428","-75.69675377"
